index,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
2469.0,39,6,237532,11,9,6,5,5,3,1,0,0,54,41,1
2470.0,50,8,20179,0,14,6,13,0,1,0,0,0,40,22,1
2471.0,24,0,311376,7,13,3,2,4,1,1,0,0,40,22,0
2472.0,30,0,432565,15,11,6,13,2,1,1,0,0,40,30,1
2473.0,39,7,329980,7,13,6,5,0,1,0,0,2415,60,22,1
2474.0,29,6,125190,11,9,6,12,0,1,0,0,0,40,22,0
2475.0,23,0,342946,5,7,3,0,3,1,1,0,0,38,22,0
2476.0,21,5,219835,15,11,3,6,4,1,0,0,0,40,22,0
2477.0,32,0,123429,8,6,0,12,4,1,0,0,0,40,22,0
2478.0,69,7,69209,7,13,6,9,0,1,0,3818,0,30,22,0
2479.0,55,0,66356,11,9,0,14,1,1,0,0,0,40,22,0
2480.0,41,0,195897,14,10,6,5,0,1,0,0,0,50,22,0
2481.0,44,7,153132,7,13,6,4,0,1,0,7688,0,52,22,1
2482.0,18,0,230875,5,7,3,10,4,1,0,0,0,40,22,0
2483.0,74,6,92298,7,13,6,4,0,1,0,0,0,10,22,0
2484.0,40,0,185145,13,16,6,2,0,1,0,0,0,40,22,1
2485.0,27,0,297296,11,9,6,12,0,1,0,0,0,40,22,0
2486.0,75,5,164849,4,5,6,6,0,3,0,1409,0,5,22,0
2487.0,55,0,145214,11,9,1,10,4,1,1,0,0,40,22,0
2488.0,52,6,242341,6,4,6,12,0,0,0,0,0,40,22,0
2489.0,54,0,240542,14,10,1,5,1,1,1,0,0,48,22,0
2490.0,36,0,104772,11,9,1,12,1,1,0,0,0,48,22,0
2491.0,76,5,152802,14,10,6,6,0,1,0,0,0,8,22,0
2492.0,26,0,181666,11,9,3,14,3,1,1,0,0,40,22,0
2493.0,18,0,415520,5,7,3,12,3,1,0,0,0,20,22,0
2494.0,38,0,258761,11,9,1,4,4,1,0,0,0,50,22,0
2495.0,50,0,88842,7,13,6,0,0,1,0,7298,0,40,22,1
2496.0,19,5,356717,14,10,3,6,3,1,1,0,0,25,22,0
2497.0,32,0,158438,14,10,6,4,0,1,0,0,0,60,22,1
2498.0,57,0,206206,7,13,6,5,0,1,0,0,0,40,22,1
2499.0,20,0,51816,11,9,3,1,3,3,0,0,0,40,22,0
2500.0,27,0,253814,14,10,3,10,4,1,1,0,0,40,22,0
2501.0,31,6,161745,7,13,4,4,4,1,0,0,1980,60,22,0
2502.0,60,0,162947,2,3,1,9,4,1,1,0,0,40,23,0
2503.0,52,0,163027,11,9,1,12,1,1,1,0,0,50,22,0
2504.0,61,0,146788,6,4,6,0,0,1,0,0,0,40,22,0
2505.0,57,6,73309,11,9,2,12,4,1,0,0,0,55,22,1
2506.0,19,5,143867,14,10,3,6,3,1,0,0,0,40,22,0
2507.0,59,6,104216,10,15,6,5,0,1,0,0,0,25,22,0
2508.0,34,6,345705,11,9,3,12,4,1,0,0,0,45,22,1
2509.0,31,0,133770,12,12,6,12,4,4,0,0,0,50,22,1
2510.0,42,0,209392,11,9,1,1,4,3,0,0,0,35,22,0
2511.0,70,0,262345,14,10,3,10,4,1,1,0,0,6,22,0
2512.0,47,0,277545,7,13,6,10,0,4,0,0,0,40,39,1
2513.0,47,5,174525,11,9,6,6,0,1,0,3942,0,40,39,0
2514.0,29,0,490332,14,10,6,0,0,1,0,0,0,45,22,1
2515.0,27,0,211570,5,7,3,14,2,3,0,0,0,40,22,0
2516.0,25,0,374918,9,8,6,7,5,1,1,0,0,40,22,0
2517.0,51,0,106728,7,13,6,4,0,1,0,5178,0,60,22,1
2518.0,28,0,173649,11,9,3,7,3,3,1,0,0,40,39,0
2519.0,35,0,174597,7,13,6,12,0,1,0,0,0,40,22,0
2520.0,36,6,233533,14,10,6,12,0,1,0,0,0,60,22,1
2521.0,54,5,169785,0,14,3,6,4,1,1,0,0,40,22,0
2522.0,46,0,133169,15,11,6,12,0,1,0,0,0,40,22,0
2523.0,52,0,198824,15,11,0,7,1,1,1,0,0,35,22,0
2524.0,65,0,174056,6,4,6,9,0,1,0,0,0,40,22,0
2525.0,43,0,188696,15,11,1,9,4,1,0,0,0,40,22,0
2526.0,41,4,90692,11,9,1,2,1,4,1,0,0,40,22,0
2527.0,34,0,271933,7,13,3,4,2,1,1,0,1741,45,22,0
2528.0,47,6,102359,7,13,6,4,0,1,0,0,0,30,22,0
2529.0,49,8,213668,0,14,3,4,4,1,0,0,0,56,22,1
2530.0,21,0,294789,14,10,3,7,4,1,1,0,0,25,22,0
2531.0,20,0,157599,14,10,3,7,4,1,1,0,0,25,22,0
2532.0,18,4,134935,9,8,3,1,3,1,0,0,0,40,22,0
2533.0,27,0,466224,14,10,3,5,4,3,0,0,0,40,22,0
2534.0,34,6,111985,11,9,6,12,0,1,0,0,0,50,22,0
2535.0,38,0,264627,14,10,1,10,1,1,1,0,0,40,22,0
2536.0,24,0,213427,11,9,3,10,4,1,0,0,0,40,22,0
2537.0,34,0,279015,14,10,3,5,4,1,0,0,0,65,22,0
2538.0,47,0,165937,11,9,6,9,0,1,0,0,0,50,22,1
2539.0,27,8,188343,11,9,0,4,1,3,1,0,0,40,22,0
2540.0,63,0,158609,15,11,2,10,1,1,1,0,0,8,22,0
2541.0,34,0,193036,14,10,6,10,0,3,0,0,0,40,22,1
2542.0,25,0,198632,14,10,4,5,4,1,0,0,0,50,22,0
2543.0,54,0,175912,11,9,2,9,1,1,0,914,0,40,22,0
2544.0,19,5,192773,14,10,3,6,3,1,1,0,0,35,22,0
2545.0,35,0,101387,11,9,1,5,4,1,1,0,0,50,22,0
2546.0,24,0,60783,14,10,6,0,0,1,0,0,0,70,22,1
2547.0,26,0,183224,14,10,3,10,3,4,1,0,0,35,22,0
2548.0,59,4,100776,15,11,1,10,4,1,1,0,0,40,22,0
2549.0,43,0,57600,13,16,4,2,4,1,1,0,0,40,39,0
2550.0,20,0,174063,14,10,3,7,3,1,1,0,0,40,22,0
2551.0,41,0,306495,11,9,6,8,0,1,0,0,0,40,22,0
2552.0,51,0,249741,14,10,6,5,0,1,0,0,0,40,22,0
2553.0,27,0,93021,11,9,3,10,1,2,1,0,0,40,22,0
2554.0,36,0,49626,11,9,6,4,0,1,0,0,0,40,22,0
2555.0,25,0,63062,14,10,3,8,3,1,0,0,0,60,22,0
2556.0,55,0,320835,7,13,6,5,0,1,0,0,0,50,22,1
2557.0,22,4,123727,14,10,3,2,4,1,1,0,0,21,22,0
2558.0,58,3,110517,13,16,6,2,0,4,0,4064,0,40,32,0
2559.0,43,0,149670,14,10,6,10,5,1,1,4064,0,15,22,0
2560.0,39,0,172425,15,11,6,10,5,1,1,0,0,20,22,1
2561.0,40,0,216116,4,5,3,9,1,3,1,0,0,40,33,0
2562.0,46,0,174209,11,9,1,4,4,1,0,0,0,45,22,0
2563.0,54,8,175083,11,9,3,10,1,1,1,0,0,20,22,0
2564.0,19,0,129059,14,10,3,5,3,3,0,0,0,30,22,0
2565.0,24,0,121313,11,9,6,10,0,1,0,0,0,40,22,0
2566.0,53,5,181317,11,9,6,6,0,1,0,0,0,40,22,0
2567.0,24,3,166851,0,14,3,2,4,1,0,0,0,13,22,0
2568.0,29,6,29616,11,9,3,8,3,1,0,0,0,65,22,0
2569.0,56,7,105582,14,10,6,4,0,1,0,7688,0,50,22,1
2570.0,54,5,124993,11,9,6,6,0,1,0,0,0,40,22,1
2571.0,21,5,148509,14,10,3,6,4,1,1,0,0,30,22,0
2572.0,34,0,230246,4,5,0,12,4,1,0,0,0,40,39,0
2573.0,56,0,117881,5,7,1,9,4,1,1,0,0,40,22,0
2574.0,34,0,203408,7,13,6,2,0,1,0,7688,0,50,22,1
2575.0,19,0,446219,8,6,3,5,1,3,1,0,0,40,22,0
2576.0,32,7,110331,11,9,6,5,0,1,0,0,0,65,22,1
2577.0,48,0,207946,11,9,1,10,1,1,1,0,0,52,22,0
2578.0,67,5,45537,0,14,6,6,0,3,0,0,0,40,22,1
2579.0,47,0,188330,11,9,6,0,0,1,0,0,0,25,22,0
2580.0,52,0,147629,11,9,6,0,0,1,0,0,0,60,22,1
2581.0,40,0,153799,1,2,4,9,1,1,1,0,0,40,41,0
2582.0,28,0,203776,8,6,6,12,0,1,0,0,0,50,22,0
2583.0,41,0,168071,7,13,6,4,0,1,0,7298,0,50,22,1
2584.0,57,0,348430,1,2,1,12,1,1,0,0,0,40,10,0
2585.0,51,0,103407,11,9,1,10,4,1,1,0,0,40,22,0
2586.0,26,5,152046,5,7,3,6,4,1,1,0,0,35,0,0
2587.0,36,0,153205,7,13,6,2,0,4,0,0,0,45,39,0
2588.0,33,0,326104,14,10,6,4,0,1,0,0,0,50,22,1
2589.0,46,0,238162,7,13,6,12,0,1,0,0,0,45,22,1
2590.0,50,0,221336,11,9,1,10,2,4,1,0,0,40,20,0
2591.0,33,0,180656,14,10,4,12,4,1,0,0,0,40,39,0
2592.0,77,6,145329,11,9,3,9,4,1,0,401,0,20,22,0
2593.0,39,0,315776,0,14,3,4,4,3,0,8614,0,52,22,1
2594.0,67,5,150516,11,9,2,6,1,1,0,0,0,3,22,0
2595.0,35,0,325802,12,12,1,14,1,1,1,0,0,24,22,0
2596.0,23,0,133985,8,6,3,12,3,3,1,0,0,40,22,0
2597.0,37,0,269329,15,11,1,2,4,1,1,8614,0,45,22,1
2598.0,41,0,183203,11,9,6,0,0,1,0,0,0,50,22,1
2599.0,60,0,76127,12,12,6,10,0,1,0,0,0,35,22,1
2600.0,32,0,195891,7,13,3,10,4,1,0,0,0,55,22,0
2601.0,56,8,162137,11,9,6,0,0,0,0,0,0,40,22,0
2602.0,45,3,37672,15,11,1,13,1,1,1,0,0,40,22,0
2603.0,24,0,161708,11,9,1,4,4,1,1,0,0,45,22,1
2604.0,18,0,80616,8,6,3,14,3,1,0,0,0,27,22,0
2605.0,31,0,209276,11,9,6,7,0,2,0,0,0,40,22,0
2606.0,21,5,34443,14,10,3,6,3,1,0,0,0,50,22,0
2607.0,45,0,192835,7,13,6,4,0,1,0,0,1977,55,22,1
2608.0,23,0,203240,14,10,3,7,4,1,1,0,0,40,22,0
2609.0,45,3,102308,14,10,6,4,0,1,0,0,0,40,22,0
2610.0,18,0,40829,5,7,3,5,2,0,1,0,0,25,22,0
2611.0,25,0,60726,11,9,6,0,0,3,0,0,0,30,22,0
2612.0,31,3,116677,11,9,6,5,0,1,0,0,0,40,22,0
2613.0,19,0,57067,11,9,3,9,2,1,0,0,0,45,22,0
2614.0,41,0,304906,7,13,6,4,0,1,0,0,0,40,22,1
2615.0,74,0,101590,10,15,2,10,4,3,1,0,0,20,22,0
2616.0,27,0,258102,2,3,3,0,4,1,0,0,0,40,31,0
2617.0,23,0,241185,11,9,3,10,4,1,1,0,0,40,22,0
2618.0,31,0,124827,15,11,6,5,0,1,0,0,0,40,22,1
2619.0,40,7,76625,11,9,6,14,0,1,0,0,0,40,22,0
2620.0,41,8,263339,11,9,6,0,0,1,0,0,0,40,22,1
2621.0,25,0,135645,0,14,3,5,4,1,0,0,0,20,22,0
2622.0,42,0,245626,11,9,6,12,0,0,0,0,0,60,22,0
2623.0,24,0,210781,7,13,3,12,4,1,1,0,0,40,22,0
2624.0,42,0,235786,12,12,6,12,0,1,0,0,0,50,22,1
2625.0,45,6,160167,8,6,6,12,0,1,0,0,0,70,22,0
2626.0,52,8,30731,11,9,6,4,0,1,0,7298,0,40,22,1
2627.0,34,0,314375,15,11,1,12,4,1,0,0,0,40,22,0
2628.0,32,0,81528,11,9,3,14,2,1,0,0,0,60,22,0
2629.0,54,0,182854,11,9,6,12,0,1,0,0,0,45,22,0
2630.0,42,8,296798,5,7,3,13,4,1,0,0,1340,40,22,0
2631.0,32,0,194426,7,13,6,13,0,1,0,15024,0,40,22,1
2632.0,40,5,70645,14,10,6,6,5,1,1,0,0,20,22,0
2633.0,55,7,141807,7,13,6,5,0,1,0,0,0,60,22,1
2634.0,66,5,112871,5,7,3,6,4,1,0,0,0,30,22,0
2635.0,52,3,71344,0,14,6,2,0,1,0,0,0,40,22,0
2636.0,21,3,341410,14,10,3,10,4,1,1,0,0,15,22,0
2637.0,33,0,118941,7,13,6,4,5,1,1,0,0,40,22,1
2638.0,52,5,159755,15,11,6,6,0,1,0,0,0,50,22,1
2639.0,28,0,128509,2,3,3,9,4,1,1,0,0,40,39,0
2640.0,27,6,229125,5,7,6,12,0,1,0,0,0,40,22,0
2641.0,42,4,142756,7,13,1,2,4,1,1,0,0,50,22,0
2642.0,27,7,243871,14,10,3,10,3,1,1,0,0,45,22,0
2643.0,47,0,213140,15,11,6,12,0,1,0,7688,0,40,22,1
2644.0,19,0,196857,11,9,3,7,4,1,1,0,0,40,22,0
2645.0,46,0,138626,14,10,6,12,0,1,0,0,0,40,22,0
2646.0,55,6,161334,11,9,2,7,4,1,1,0,0,25,8,0
2647.0,50,0,273536,6,4,6,5,0,2,0,0,0,49,41,0
2648.0,32,0,115631,14,10,3,10,4,1,1,4101,0,50,22,0
2649.0,28,0,185957,11,9,6,10,5,1,1,0,0,40,22,0
2650.0,23,0,334357,11,9,3,10,3,3,1,0,0,40,22,0
2651.0,43,0,96102,0,14,4,4,4,1,0,0,0,50,22,0
2652.0,34,0,213226,7,13,6,2,0,1,0,0,0,40,25,1
2653.0,19,0,115248,14,10,3,10,4,4,0,0,0,40,28,0
2654.0,37,0,185061,14,10,6,4,0,4,0,0,0,55,22,0
2655.0,27,0,147638,7,13,3,10,2,4,1,0,0,40,4,0
2656.0,18,0,280298,11,9,3,5,3,1,1,0,0,24,22,0
2657.0,31,0,163516,14,10,2,10,1,1,1,0,0,40,22,0
2658.0,49,0,277434,11,9,6,0,0,1,0,0,0,50,22,0
2659.0,26,8,206983,10,15,6,2,0,1,0,0,0,60,29,0
2660.0,48,0,108993,11,9,6,12,0,1,0,0,0,45,22,1
2661.0,39,0,288551,11,9,6,12,0,3,0,0,0,40,22,0
2662.0,41,0,176069,11,9,0,9,1,1,1,0,0,40,22,0
2663.0,48,3,183486,15,11,1,2,1,1,1,0,0,56,22,1
2664.0,40,0,163215,7,13,1,4,4,1,1,10520,0,40,22,1
2665.0,70,0,94692,7,13,6,5,0,1,0,0,0,70,22,1
2666.0,20,0,118462,11,9,3,14,3,1,0,0,0,43,22,0
2667.0,38,0,407068,2,3,6,7,0,1,0,0,0,75,31,0
2668.0,37,6,243587,14,10,0,7,3,1,1,0,0,40,15,0
2669.0,49,0,23074,14,10,2,4,4,1,1,0,0,40,22,1
2670.0,51,0,237735,11,9,6,14,0,1,0,3103,0,40,22,1
2671.0,43,0,188291,1,2,3,5,3,1,0,0,0,40,22,0
2672.0,38,0,284166,10,15,3,2,4,1,0,0,0,50,22,0
2673.0,18,5,423460,5,7,3,6,3,1,0,0,0,36,22,0
2674.0,23,0,287681,6,4,3,7,4,1,0,0,0,25,31,0
2675.0,34,0,509364,11,9,6,12,0,1,0,0,0,40,22,0
2676.0,62,5,139391,14,10,6,6,0,1,0,0,0,24,22,0
2677.0,33,0,91964,14,10,3,10,1,1,0,0,0,40,22,0
2678.0,31,0,117526,14,10,3,8,4,1,1,0,0,45,22,0
2679.0,64,0,91343,14,10,2,13,1,1,1,0,0,40,22,0
2680.0,26,4,336969,7,13,6,2,0,1,0,0,0,28,40,0
2681.0,55,0,255364,14,10,6,2,0,1,0,0,0,40,22,0
2682.0,61,4,167670,7,13,4,2,4,1,0,0,0,40,22,0
2683.0,37,0,211494,11,9,6,13,0,1,0,0,0,40,22,1
2684.0,78,4,136198,7,13,6,4,0,1,0,0,0,15,22,0
2685.0,27,8,409815,14,10,3,10,1,3,1,0,0,40,22,0
2686.0,49,0,188823,11,9,1,2,4,1,0,0,0,42,22,0
2687.0,55,3,146326,0,14,6,2,0,1,0,7688,0,45,22,1
2688.0,42,0,154374,7,13,6,0,0,1,0,0,0,58,22,0
2689.0,22,5,216563,11,9,3,6,2,1,1,0,0,40,22,0
2690.0,61,0,197286,4,5,6,12,0,1,0,0,0,40,22,0
2691.0,64,6,100722,7,13,6,10,0,1,0,0,0,5,22,0
2692.0,46,4,377622,11,9,6,7,0,1,0,0,0,40,22,0
2693.0,24,0,145964,7,13,3,4,4,1,0,0,0,40,22,0
2694.0,27,0,358636,14,10,6,12,0,1,0,2829,0,70,22,0
2695.0,47,0,155489,11,9,6,0,0,1,0,7688,0,55,22,1
2696.0,18,0,57413,14,10,1,7,3,1,0,0,0,15,22,0
2697.0,48,0,320421,11,9,6,5,0,1,0,0,0,50,22,0
2698.0,50,6,174752,11,9,1,8,4,1,0,0,0,40,22,0
2699.0,40,3,229364,0,14,1,2,4,1,1,0,0,45,22,0
2700.0,56,6,157486,8,6,1,5,3,1,0,0,0,40,22,0
2701.0,34,0,92682,11,9,3,10,4,1,1,4865,0,40,22,0
2702.0,56,8,101338,7,13,6,5,0,1,0,0,0,40,22,0
2703.0,18,0,132652,5,7,3,7,3,1,0,0,0,20,22,0
2704.0,21,0,34616,14,10,3,7,3,1,1,0,0,25,22,0
2705.0,40,0,218903,11,9,1,13,1,1,1,0,0,40,22,0
2706.0,27,4,204098,11,9,6,14,2,1,0,0,0,50,22,0
2707.0,52,6,64045,10,15,6,2,0,1,0,99999,0,45,22,1
2708.0,46,0,189763,11,9,1,5,4,1,1,0,0,30,22,0
2709.0,23,0,26248,11,9,3,10,3,1,1,0,0,40,22,0
2710.0,50,0,92079,14,10,6,13,0,1,0,0,0,45,22,1
2711.0,19,0,280071,14,10,3,9,2,1,0,0,0,50,22,0
2712.0,20,0,224059,11,9,3,7,4,1,0,0,0,40,22,0
2713.0,39,0,185520,14,10,1,4,4,1,1,8614,0,40,22,1
2714.0,24,0,265567,5,7,3,12,3,1,0,0,0,35,22,0
2715.0,72,0,106890,15,11,2,10,4,1,1,0,0,40,22,0
2716.0,42,3,39586,0,14,6,2,5,1,1,0,0,20,22,1
2717.0,42,0,153132,7,13,1,5,1,1,0,0,0,45,39,0
2718.0,51,0,209912,7,13,1,4,4,0,0,0,0,50,22,0
2719.0,39,0,144169,11,9,6,5,0,1,0,0,0,50,22,1
2720.0,40,4,50442,14,10,3,10,1,0,1,2977,0,35,22,0
2721.0,34,0,89644,14,10,6,5,0,1,0,0,0,55,22,1
2722.0,19,0,275889,5,7,3,14,3,1,0,0,0,40,31,0
2723.0,26,0,231638,11,9,3,4,3,1,1,0,0,40,22,0
2724.0,45,4,224474,7,13,1,2,1,1,1,4934,0,50,22,1
2725.0,28,0,355259,0,14,3,2,4,1,1,0,0,40,22,1
2726.0,30,8,68330,7,13,3,2,4,1,0,0,0,40,22,1
2727.0,32,0,185410,11,9,3,10,4,1,1,0,0,40,22,0
2728.0,19,0,87653,14,10,3,7,3,1,1,0,0,25,22,0
2729.0,21,0,286853,11,9,3,7,3,1,0,0,0,35,22,0
2730.0,54,0,96710,11,9,6,3,2,3,1,0,0,20,22,0
2731.0,62,0,160143,10,15,6,2,0,1,0,0,0,30,22,1
2732.0,25,0,186925,14,10,3,7,4,1,0,2597,0,48,22,0
2733.0,49,7,109705,14,10,1,4,1,1,1,0,0,32,22,0
2734.0,32,0,94235,11,9,6,12,0,1,0,0,0,40,22,1
2735.0,26,0,225279,14,10,3,2,4,1,0,0,1602,40,39,0
2736.0,37,4,297449,11,9,6,1,0,1,0,0,0,40,22,1
2737.0,58,0,205896,11,9,1,5,2,1,1,0,0,40,22,0
2738.0,37,0,93717,14,10,6,10,5,1,1,7298,0,45,22,1
2739.0,41,0,194710,11,9,3,4,4,1,1,0,0,40,22,0
2740.0,38,0,236391,7,13,6,4,0,1,0,7688,0,40,22,1
2741.0,47,3,189123,11,9,6,7,0,1,0,0,0,40,22,0
2742.0,42,0,358677,11,9,1,7,1,3,0,0,0,35,22,0
2743.0,30,3,199539,11,9,6,10,0,1,0,0,1902,40,22,0
2744.0,43,0,128170,14,10,6,5,0,1,0,7688,0,40,22,1
2745.0,34,0,231238,11,9,6,9,0,3,0,0,0,40,22,0
2746.0,57,0,296152,14,10,1,4,2,1,1,594,0,10,22,0
2747.0,46,0,166003,5,7,6,9,0,1,0,0,0,40,22,0
2748.0,32,0,281437,14,10,6,0,0,1,0,0,0,55,22,0
2749.0,20,0,190231,4,5,3,9,3,1,1,0,0,11,8,0
2750.0,47,0,122026,15,11,1,5,4,1,0,0,0,50,22,0
2751.0,55,5,205527,11,9,1,6,4,1,0,0,0,20,22,0
2752.0,53,6,174102,6,4,6,4,0,1,0,4386,0,50,18,1
2753.0,43,0,125461,7,13,6,5,0,1,0,0,0,65,22,1
2754.0,80,6,184335,6,4,6,8,0,1,0,0,0,30,22,0
2755.0,24,0,211345,14,10,3,7,3,1,1,0,0,40,31,0
2756.0,43,4,147328,0,14,6,4,0,1,0,0,1977,60,22,1
2757.0,22,0,222993,11,9,3,14,3,1,0,0,0,40,22,0
2758.0,40,0,225978,14,10,0,4,4,3,0,0,0,40,22,0
2759.0,48,0,121124,11,9,6,4,0,1,0,0,0,50,22,1
2760.0,56,5,656036,11,9,6,6,0,1,0,0,0,25,22,0
2761.0,34,5,346762,5,7,1,6,3,1,0,0,0,84,22,0
2762.0,51,0,234057,11,9,6,12,0,1,0,0,0,45,22,1
2763.0,24,8,306515,11,9,3,10,4,1,1,0,0,40,22,0
2764.0,19,0,116562,11,9,3,7,3,1,1,0,0,40,22,0
2765.0,34,0,171159,14,10,1,10,1,1,1,0,0,30,22,0
2766.0,24,0,199011,11,9,3,12,3,1,0,0,0,40,22,0
2767.0,41,0,443508,7,13,6,0,0,1,0,0,0,48,30,1
2768.0,24,0,29810,11,9,1,5,4,1,1,0,0,38,22,0
2769.0,22,4,238831,14,10,3,1,3,1,0,0,0,40,22,0
2770.0,32,8,566117,14,10,1,10,1,1,1,0,0,40,22,0
2771.0,41,0,255044,7,13,1,4,4,1,1,0,0,55,22,0
2772.0,20,0,436253,14,10,3,7,3,1,0,0,0,35,22,0
2773.0,31,0,300687,11,9,3,7,4,3,0,0,0,40,22,0
2774.0,55,0,144071,7,13,6,13,0,1,0,0,0,18,22,1
2775.0,49,3,133917,13,16,6,2,0,3,0,0,1902,60,39,1
2776.0,26,0,188767,7,13,3,5,3,1,0,0,0,40,22,0
2777.0,27,6,300777,11,9,1,0,4,1,0,0,0,70,22,0
2778.0,35,0,26987,11,9,0,10,4,1,1,0,0,40,22,0
2779.0,40,0,174395,11,9,1,7,4,1,0,0,0,60,18,0
2780.0,59,0,90290,14,10,6,2,0,1,0,0,0,34,22,0
2781.0,61,0,183735,14,10,6,5,0,1,0,0,0,45,22,1
2782.0,31,0,123273,11,9,3,5,3,3,1,0,0,40,22,0
2783.0,43,8,186916,0,14,1,1,4,1,0,0,0,60,22,1
2784.0,61,0,43554,2,3,3,14,4,3,0,0,2339,40,22,0
2785.0,54,0,178251,12,12,2,10,1,1,1,0,0,30,22,0
2786.0,30,0,255885,14,10,6,5,0,1,0,0,0,50,22,0
2787.0,20,0,64292,14,10,3,5,4,1,1,0,0,50,22,0
2788.0,27,3,194773,0,14,3,2,4,1,1,0,0,50,0,0
2789.0,44,7,133060,14,10,1,9,4,1,0,0,0,60,22,0
2790.0,64,0,258006,14,10,2,10,4,1,1,0,0,40,15,0
2791.0,55,0,92215,11,9,1,10,4,1,1,0,0,40,22,0
2792.0,34,0,33945,11,9,1,12,4,1,0,6849,0,55,22,0
2793.0,61,0,153048,11,9,2,5,4,1,1,0,0,35,22,0
2794.0,28,0,192200,7,13,6,2,0,1,0,0,0,40,39,0
2795.0,34,0,355571,11,9,1,9,1,3,1,0,0,40,22,0
2796.0,47,7,139268,10,15,6,2,0,1,0,0,1977,60,22,1
2797.0,26,0,34402,7,13,3,10,4,1,0,0,0,45,22,0
2798.0,35,0,25955,5,7,3,7,1,0,0,0,0,40,22,0
2799.0,36,0,209609,7,13,6,2,0,1,0,0,0,38,22,0
2800.0,47,0,168283,7,13,6,2,0,1,0,0,0,40,22,1
2801.0,17,0,295488,5,7,3,7,3,3,1,0,0,25,22,0
2802.0,35,0,190895,14,10,6,2,0,1,0,0,0,60,22,0
2803.0,33,0,164190,0,14,3,2,3,1,0,0,0,20,22,0
2804.0,25,0,216010,12,12,6,10,5,1,1,0,0,40,22,0
2805.0,18,0,387568,8,6,3,5,3,1,0,0,0,10,22,0
2806.0,47,3,188386,0,14,0,2,4,1,0,0,0,38,22,0
2807.0,44,0,174491,11,9,2,7,1,3,1,0,0,30,22,0
2808.0,41,0,31221,11,9,1,7,1,1,1,0,0,30,22,0
2809.0,30,0,272451,7,13,3,10,4,1,1,0,0,40,22,0
2810.0,53,6,152652,14,10,6,8,0,1,0,0,0,50,22,0
2811.0,53,0,104413,11,9,2,7,1,3,1,0,0,20,22,0
2812.0,40,0,105936,11,9,6,5,5,1,1,5013,0,20,22,0
2813.0,24,0,379066,14,10,3,10,4,1,0,0,2205,24,22,0
2814.0,27,0,214858,7,13,3,5,3,1,0,0,0,40,22,0
2815.0,50,0,237735,2,3,6,0,0,1,0,0,0,37,31,0
2816.0,36,0,158592,5,7,6,12,0,1,0,0,0,50,22,0
2817.0,41,0,237321,1,2,6,9,0,1,0,0,0,40,31,1
2818.0,41,0,23646,0,14,3,2,4,1,1,0,0,40,22,0
2819.0,31,0,169240,11,9,3,7,4,1,1,0,0,40,22,0
2820.0,32,8,454508,7,13,6,4,0,1,0,0,0,40,22,0
2821.0,22,0,130356,14,10,3,9,3,1,0,0,0,48,22,0
2822.0,22,0,427686,8,6,1,12,3,1,0,0,0,40,22,0
2823.0,18,4,36411,9,8,3,2,3,1,0,0,0,30,22,0
2824.0,39,0,548510,7,13,6,2,0,3,0,0,0,30,22,0
2825.0,38,0,187264,11,9,6,4,5,1,1,0,0,55,22,0
2826.0,35,3,140752,11,9,6,12,0,1,0,0,0,40,22,0
2827.0,23,0,325596,14,10,3,9,4,1,0,0,0,40,22,0
2828.0,54,6,175804,7,13,6,4,0,1,0,0,0,40,22,1
2829.0,36,0,107302,0,14,6,2,0,1,0,0,0,60,22,1
2830.0,63,4,41161,11,9,6,4,0,1,0,0,0,55,22,0
2831.0,39,0,401832,14,10,6,4,0,1,0,0,0,48,22,0
2832.0,57,6,353808,14,10,6,5,0,1,0,0,0,60,22,1
2833.0,58,7,349910,10,15,6,2,0,1,0,0,1977,50,22,1
2834.0,29,0,161478,7,13,3,10,4,4,1,0,0,40,13,0
2835.0,17,0,400225,5,7,3,5,3,1,1,0,0,20,22,0
2836.0,40,0,367533,11,9,1,12,4,1,0,0,0,40,22,0
2837.0,69,6,69306,14,10,6,7,5,1,1,0,0,15,22,0
2838.0,28,0,270366,8,6,1,5,4,1,1,0,0,40,22,0
2839.0,38,0,103751,4,5,6,12,0,1,0,0,0,40,22,0
2840.0,44,0,75227,10,15,3,2,4,1,0,14084,0,40,22,1
2841.0,45,4,132563,10,15,1,2,1,3,1,0,1726,40,22,0
2842.0,33,3,79580,7,13,6,10,0,3,0,0,0,40,22,0
2843.0,41,4,344624,14,10,6,7,0,1,0,0,1485,40,22,1
2844.0,37,7,186359,11,9,6,5,0,1,0,7688,0,60,22,1
2845.0,50,0,121685,14,10,6,5,0,1,0,0,0,45,22,1
2846.0,48,0,75104,7,13,6,2,0,1,0,0,0,50,22,0
2847.0,26,5,188343,11,9,3,6,1,3,1,0,0,40,22,0
2848.0,36,0,246449,14,10,6,4,0,1,0,0,0,60,22,1
2849.0,21,0,85088,14,10,3,7,3,1,1,0,0,37,22,0
2850.0,37,0,545483,12,12,6,8,0,1,0,0,0,40,22,0
2851.0,20,3,243986,14,10,3,2,3,1,1,0,0,20,22,0
2852.0,54,6,32778,11,9,6,5,5,1,1,0,0,30,22,0
2853.0,28,0,369114,11,9,0,5,2,1,1,0,0,40,22,0
